
0.313	3.7
0.310	3.7
0.307	3.7
0.305	3.7
0.302	3.7
0.299	3.7
0.297	3.7
0.294	3.7
0.291	3.7
0.289	3.7
0.286	3.7
0.283	3.7
0.281	3.7
0.278	3.7
0.275	3.7
0.273	3.7
0.270	3.7
0.267	3.7
0.265	3.7
0.262	3.7
0.259	3.7
0.257	3.8
0.254	3.7
0.251	3.7
0.249	3.7
0.246	3.7
0.243	3.7
0.241	3.8
0.238	3.8
0.235	3.8
0.233	3.8
0.230	3.7
0.227	3.7
0.225	3.7
0.222	3.8
0.219	3.8
0.217	3.8
0.214	3.8
0.211	3.8
0.209	3.8
0.206	3.8
0.203	3.8
0.201	3.8
0.198	3.8
0.195	3.8
0.193	3.8
0.190	3.8
0.187	3.8
0.184	3.8
0.182	3.8
0.179	3.8
0.176	3.8
0.174	3.8
0.171	3.8
0.168	3.8
0.166	3.8
0.163	3.8
0.160	3.8
0.158	3.8
0.155	3.8
0.152	3.8
0.150	3.9
0.147	3.9
0.144	3.9
0.142	3.9
0.139	3.9
0.136	3.9
0.134	3.9
0.131	3.9
0.128	3.9
0.126	3.9
0.123	3.9
0.120	3.9
0.118	3.9
0.115	3.9
0.112	3.9
0.110	3.9
0.107	3.9
0.104	3.9
0.102	3.9
0.099	3.9
0.096	3.9
0.094	3.9
0.091	3.9
0.088	4.0
0.086	3.9
0.083	4.0
0.080	4.0
0.078	4.0
0.075	4.0
0.072	4.0
0.070	4.0
0.067	4.0
0.064	4.0
0.061	4.0
0.059	4.0
0.056	4.0
0.053	4.1
0.051	4.1
0.048	4.1
0.045	4.1
0.043	4.1
0.040	4.1
0.037	4.1
0.035	4.2
0.032	4.2
0.029	4.2
0.027	4.3
0.024	4.4
0.021	4.4
0.019	4.6
0.016	4.7
0.013	5.1
0.011	5.5
0.008	5.9
0.005	6.7
0.003	7.6
0.000	9.4
-0.003	10.5
-0.005	12.2
-0.008	14.5
-0.011	17.3
-0.013	20.6
-0.016	24.5
-0.019	29.2
-0.021	34.4
-0.024	40.1
-0.027	46.0
-0.029	51.8
-0.032	56.8
-0.035	61.0
-0.037	63.3
-0.040	64.9
-0.043	67.7
-0.045	70.8
-0.048	72.0
-0.051	72.2
-0.053	71.8
-0.056	71.1
-0.059	70.1
-0.061	68.6
-0.064	66.4
-0.067	64.0
-0.070	61.1
-0.072	58.2
-0.075	55.1
-0.078	52.0
-0.080	49.2
-0.083	46.1
-0.086	42.6
-0.088	39.1
-0.091	35.9
-0.094	32.9
-0.096	29.7
-0.099	26.5
-0.102	23.4
-0.104	20.6
-0.107	18.0
-0.110	15.7
-0.112	13.5
-0.115	11.5
-0.118	10.0
-0.120	8.8
-0.123	8.0
-0.126	7.2
-0.128	6.5
-0.131	6.1
-0.134	5.6
-0.136	5.2
-0.139	4.8
-0.142	4.6
-0.144	4.4
-0.147	4.3
-0.150	4.3
-0.152	4.3
-0.155	4.2
-0.158	4.2
-0.160	4.2
-0.163	4.1
-0.166	4.1
-0.168	4.1
-0.171	4.1
-0.174	4.1
-0.176	4.0
-0.179	4.0
-0.182	4.0
-0.184	4.0
-0.187	4.0
-0.190	4.0
-0.193	4.0
-0.195	4.0
-0.198	4.0
-0.201	4.0
-0.203	4.0
-0.206	4.0
-0.209	4.0
-0.211	4.0
-0.214	3.9
-0.217	3.9
-0.219	3.9
-0.222	3.9
-0.225	3.9
-0.227	3.9
-0.230	3.9
-0.233	3.9
-0.235	3.9
-0.238	3.8
-0.241	3.8
-0.243	3.9
-0.246	3.9
-0.249	3.9
-0.251	3.8
-0.254	3.9
-0.257	3.8
-0.259	3.8
-0.262	3.8
-0.265	3.9
-0.267	3.8
-0.270	3.7
-0.273	3.7
-0.275	3.7
-0.278	3.7
-0.281	3.8
-0.283	3.8
-0.286	3.8
-0.289	3.8
-0.291	3.8
-0.294	3.8
-0.297	3.7
-0.299	3.7
-0.302	3.8
-0.305	3.7
-0.307	3.8
-0.310	3.7
-0.313	3.7
-0.316	3.7
-0.318	3.7
-0.321	3.7
-0.324	3.7
-0.326	3.7
-0.329	3.7
-0.332	3.7
-0.334	3.7
-0.337	3.7
-0.340	3.7
-0.342	3.7
-0.345	3.7
-0.348	3.7
-0.350	3.7
-0.353	3.7
-0.356	3.7
-0.358	3.7
-0.361	3.7
-0.364	3.7
-0.366	3.7
-0.369	3.6
-0.372	3.6
-0.374	3.7
-0.377	3.7
-0.380	3.7
-0.382	3.6
-0.385	3.6
-0.388	3.6
-0.390	3.6
-0.393	3.6
-0.396	3.6
-0.398	3.6
-0.401	3.6
-0.404	3.6
-0.406	3.6
-0.409	3.6
-0.412	3.6
-0.414	3.6
-0.417	3.6
-0.420	3.6
-0.422	3.6
-0.425	3.6
-0.428	3.6
-0.430	3.6
-0.433	3.6
-0.436	3.7
-0.438	3.6
-0.441	3.6
-0.444	3.6
-0.447	3.6
-0.449	3.6
-0.452	3.6
-0.455	3.6
-0.457	3.6
-0.460	3.6
-0.463	3.6
-0.465	3.6
-0.468	3.6
-0.471	3.6
-0.473	3.7
-0.476	3.7
-0.479	3.6
-0.481	3.6
-0.484	3.6
-0.487	3.6
-0.489	3.6
-0.492	3.6
-0.495	3.6
-0.497	3.6
-0.500	3.6
-0.503	3.6
-0.505	3.6
-0.508	3.6
-0.511	3.6
-0.513	3.6
-0.516	3.6
-0.519	3.6
-0.521	3.6
-0.524	3.6
-0.527	3.6
-0.529	3.6
-0.532	3.7
-0.535	3.6
-0.537	3.6
-0.540	3.6
-0.543	3.6
-0.545	3.6
-0.548	3.6
-0.551	3.6
-0.553	3.6
-0.556	3.6
-0.559	3.6
-0.561	3.6
-0.564	3.6
-0.567	3.6
-0.570	3.6
-0.572	3.6
-0.575	3.6
-0.578	3.6
-0.580	3.6
-0.583	3.6
-0.586	3.6
-0.588	3.6
-0.591	3.6
-0.594	3.6
-0.596	3.6
