0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	3
83	39
84	93
85	122
86	115
87	95
88	88
89	77
90	66
91	73
92	63
93	52
94	68
95	53
96	44
97	54
98	62
99	50
100	52
101	39
102	50
103	52
104	55
105	54
106	77
107	55
108	52
109	52
110	58
111	74
112	59
113	61
114	71
115	66
116	59
117	48
118	62
119	65
120	70
121	61
122	72
123	69
124	48
125	53
126	33
127	49
128	39
129	45
130	34
131	42
132	46
133	42
134	30
135	21
136	37
137	39
138	37
139	36
140	36
141	33
142	34
143	30
144	35
145	28
146	35
147	28
148	29
149	26
150	28
151	31
152	35
153	23
154	19
155	38
156	31
157	28
158	39
159	34
160	23
161	32
162	33
163	33
164	22
165	36
166	39
167	48
168	41
169	30
170	38
171	31
172	45
173	27
174	37
175	43
176	45
177	38
178	54
179	32
180	50
181	36
182	42
183	41
184	40
185	49
186	44
187	49
188	40
189	53
190	40
191	53
192	54
193	42
194	44
195	34
196	31
197	45
198	60
199	37
200	42
201	43
202	35
203	40
204	44
205	35
206	36
207	48
208	44
209	38
210	33
211	42
212	47
213	37
214	36
215	29
216	36
217	37
218	34
219	35
220	40
221	40
222	39
223	44
224	48
225	54
226	55
227	49
228	42
229	61
230	53
231	58
232	61
233	75
234	72
235	85
236	78
237	72
238	103
239	97
240	77
241	119
242	112
243	124
244	120
245	133
246	129
247	143
248	136
249	183
250	206
251	193
252	220
253	199
254	212
255	262
256	266
257	267
258	285
259	303
260	317
261	326
262	332
263	372
264	392
265	401
266	408
267	387
268	463
269	467
270	482
271	472
272	501
273	522
274	552
275	550
276	564
277	608
278	564
279	622
280	623
281	596
282	592
283	617
284	608
285	601
286	583
287	625
288	552
289	565
290	580
291	580
292	547
293	530
294	544
295	553
296	501
297	482
298	473
299	457
300	436
301	460
302	423
303	421
304	395
305	367
306	343
307	322
308	346
309	292
310	277
311	251
312	304
313	276
314	294
315	274
316	230
317	232
318	222
319	235
320	211
321	240
322	217
323	198
324	213
325	207
326	167
327	178
328	175
329	206
330	192
331	164
332	175
333	174
334	166
335	161
336	151
337	172
338	129
339	154
340	142
341	129
342	135
343	141
344	120
345	135
346	126
347	105
348	108
349	101
350	98
351	90
352	90
353	79
354	62
355	77
356	67
357	57
358	65
359	61
360	61
361	70
362	44
363	43
364	60
365	48
366	46
367	50
368	43
369	39
370	33
371	39
372	37
373	34
374	50
375	31
376	23
377	28
378	38
379	37
380	40
381	49
382	28
383	46
384	36
385	34
386	34
387	41
388	27
389	27
390	39
391	31
392	32
393	31
394	29
395	33
396	31
397	37
398	33
399	30
400	39
401	24
402	27
403	28
404	26
405	44
406	44
407	31
408	32
409	38
410	31
411	32
412	26
413	23
414	21
415	34
416	34
417	26
418	41
419	27
420	21
421	31
422	29
423	37
424	30
425	25
426	26
427	40
428	25
429	22
430	34
431	38
432	23
433	35
434	35
435	34
436	28
437	36
438	44
439	38
440	30
441	35
442	38
443	45
444	27
445	35
446	42
447	43
448	37
449	25
450	33
451	41
452	44
453	37
454	29
455	39
456	23
457	38
458	32
459	34
460	38
461	26
462	40
463	39
464	39
465	50
466	41
467	44
468	46
469	43
470	40
471	42
472	44
473	37
474	37
475	49
476	40
477	46
478	53
479	36
480	46
481	43
482	41
483	52
484	43
485	47
486	41
487	44
488	54
489	77
490	52
491	42
492	80
493	61
494	56
495	43
496	61
497	61
498	47
499	61
500	50
501	51
502	61
503	56
504	68
505	58
506	50
507	69
508	56
509	48
510	65
511	76
512	56
513	56
514	61
515	58
516	71
517	53
518	79
519	65
520	54
521	73
522	58
523	69
524	67
525	70
526	62
527	45
528	88
529	55
530	57
531	65
532	61
533	65
