0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	3
84	13
85	18
86	16
87	8
88	21
89	10
90	13
91	17
92	14
93	27
94	15
95	18
96	18
97	21
98	13
99	11
100	15
101	18
102	13
103	16
104	15
105	14
106	13
107	14
108	18
109	18
110	26
111	16
112	13
113	16
114	16
115	13
116	21
117	18
118	20
119	15
120	26
121	15
122	18
123	13
124	10
125	15
126	12
127	19
128	22
129	15
130	13
131	19
132	15
133	11
134	12
135	15
136	18
137	15
138	18
139	15
140	13
141	9
142	12
143	15
144	17
145	16
146	16
147	22
148	16
149	15
150	8
151	16
152	11
153	17
154	19
155	23
156	13
157	15
158	15
159	11
160	17
161	20
162	18
163	20
164	16
165	21
166	19
167	23
168	15
169	13
170	16
171	21
172	19
173	14
174	19
175	18
176	14
177	13
178	15
179	16
180	20
181	19
182	18
183	12
184	11
185	26
186	19
187	17
188	17
189	22
190	16
191	15
192	22
193	18
194	12
195	19
196	17
197	17
198	12
199	25
200	14
201	11
202	17
203	18
204	20
205	19
206	10
207	16
208	12
209	15
210	21
211	14
212	19
213	20
214	17
215	13
216	14
217	17
218	15
219	16
220	11
221	18
222	17
223	13
224	18
225	11
226	22
227	23
228	10
229	19
230	21
231	19
232	21
233	18
234	14
235	18
236	22
237	18
238	24
239	16
240	18
241	28
242	17
243	24
244	13
245	16
246	16
247	11
248	23
249	16
250	15
251	15
252	18
253	22
254	16
255	14
256	15
257	19
258	14
259	14
260	23
261	11
262	17
263	16
264	12
265	14
266	10
267	16
268	14
269	17
270	18
271	20
272	25
273	16
274	12
275	21
276	18
277	26
278	22
279	20
280	13
281	16
282	20
283	15
284	14
285	15
286	20
287	21
288	28
289	24
290	24
291	16
292	17
293	19
294	17
295	13
296	20
297	23
298	28
299	19
300	18
301	26
302	14
303	29
304	16
305	15
306	15
307	21
308	25
309	20
310	22
311	20
312	23
313	30
314	20
315	18
316	17
317	20
318	24
319	15
320	14
321	18
322	17
323	18
324	20
325	22
326	22
327	18
328	13
329	27
330	15
331	13
332	21
333	18
334	15
335	12
336	24
337	19
338	22
339	21
340	14
341	19
342	17
343	23
344	14
345	20
346	21
347	22
348	13
349	15
350	19
351	14
352	23
353	17
354	24
355	18
356	20
357	16
358	18
359	16
360	22
361	21
362	22
363	19
364	19
365	12
366	21
367	28
368	13
369	10
370	19
371	17
372	12
373	13
374	17
375	21
376	14
377	17
378	22
379	23
380	15
381	12
382	19
383	16
384	19
385	15
386	24
387	18
388	17
389	24
390	26
391	14
392	13
393	18
394	23
395	14
396	17
397	18
398	15
399	18
400	21
401	18
402	30
403	24
404	17
405	23
406	17
407	20
408	19
409	15
410	15
411	22
412	15
413	20
414	18
415	27
416	18
417	20
418	14
419	16
420	21
421	19
422	17
423	16
424	13
425	15
426	18
427	22
428	28
429	19
430	20
431	15
432	20
433	26
434	17
435	29
436	23
437	26
438	21
439	29
440	12
441	17
442	24
443	18
444	25
445	15
446	33
447	23
448	21
449	34
450	26
451	22
452	23
453	21
454	27
455	20
456	31
457	30
458	20
459	19
460	20
461	27
462	27
463	26
464	25
465	20
466	24
467	26
468	35
469	24
470	31
471	32
472	22
473	23
474	32
475	35
476	30
477	25
478	30
479	31
480	28
481	24
482	34
483	27
484	39
485	27
486	38
487	34
488	34
489	24
490	22
491	21
492	31
493	26
494	24
495	16
496	27
497	39
498	36
499	29
500	33
501	35
502	38
503	39
504	31
505	26
506	26
507	28
508	44
509	27
510	31
511	27
512	36
513	24
514	41
515	35
516	31
517	42
518	38
519	32
520	30
521	37
522	33
523	32
524	24
525	32
526	40
527	21
528	38
529	34
530	31
531	31
532	30
533	33
