
0.262	3.6
0.259	3.7
0.257	3.6
0.254	3.7
0.251	3.7
0.249	3.7
0.246	3.7
0.243	3.7
0.241	3.7
0.238	3.7
0.235	3.6
0.233	3.7
0.230	3.6
0.227	3.7
0.225	3.7
0.222	3.6
0.219	3.6
0.217	3.7
0.214	3.7
0.211	3.7
0.209	3.7
0.206	3.7
0.203	3.7
0.201	3.7
0.198	3.7
0.195	3.7
0.193	3.7
0.190	3.7
0.187	3.7
0.184	3.7
0.182	3.7
0.179	3.7
0.176	3.7
0.174	3.7
0.171	3.7
0.168	3.7
0.166	3.7
0.163	3.7
0.160	3.7
0.158	3.8
0.155	3.8
0.152	3.8
0.150	3.8
0.147	3.8
0.144	3.8
0.142	3.8
0.139	3.8
0.136	3.8
0.134	3.8
0.131	3.8
0.128	3.8
0.126	3.8
0.123	3.8
0.120	3.8
0.118	3.8
0.115	3.8
0.112	3.8
0.110	3.9
0.107	3.9
0.104	3.9
0.102	3.9
0.099	3.9
0.096	3.9
0.094	3.9
0.091	3.9
0.088	4.0
0.086	4.0
0.083	4.0
0.080	4.0
0.078	4.1
0.075	4.1
0.072	4.1
0.070	4.1
0.067	4.1
0.064	4.1
0.061	4.3
0.059	4.4
0.056	4.7
0.053	5.4
0.051	8.0
0.048	14.8
0.045	23.2
0.043	27.8
0.040	29.7
0.037	30.5
0.035	27.1
0.032	20.9
0.029	15.6
0.027	12.7
0.024	13.3
0.021	22.5
0.019	46.7
0.016	65.6
0.013	77.3
0.011	83.2
0.008	86.0
0.005	82.7
0.003	65.4
0.000	37.0
-0.003	25.2
-0.005	17.1
-0.008	12.0
-0.011	9.0
-0.013	7.3
-0.016	6.2
-0.019	5.5
-0.021	5.1
-0.024	4.9
-0.027	4.6
-0.029	4.6
-0.032	4.4
-0.035	4.4
-0.037	4.3
-0.040	4.3
-0.043	4.2
-0.045	4.2
-0.048	4.2
-0.051	4.1
-0.053	4.1
-0.056	4.1
-0.059	4.1
-0.061	4.1
-0.064	4.1
-0.067	4.0
-0.070	4.0
-0.072	4.0
-0.075	4.0
-0.078	4.0
-0.080	3.9
-0.083	3.9
-0.086	3.9
-0.088	3.9
-0.091	3.9
-0.094	3.9
-0.096	3.9
-0.099	3.8
-0.102	3.8
-0.104	3.8
-0.107	3.8
-0.110	3.8
-0.112	3.7
-0.115	3.8
-0.118	3.8
-0.120	3.8
-0.123	3.8
-0.126	3.8
-0.128	3.7
-0.131	3.8
-0.134	3.8
-0.136	3.8
-0.139	3.8
-0.142	3.7
-0.144	3.7
-0.147	3.7
-0.150	3.7
-0.152	3.7
-0.155	3.7
-0.158	3.7
-0.160	3.7
-0.163	3.7
-0.166	3.7
-0.168	3.7
-0.171	3.7
-0.174	3.7
-0.176	3.7
-0.179	3.7
-0.182	3.7
-0.184	3.7
-0.187	3.7
-0.190	3.7
-0.193	3.7
-0.195	3.7
-0.198	3.7
-0.201	3.7
