0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	11
87	28
88	33
89	38
90	20
91	42
92	32
93	32
94	19
95	38
96	28
97	27
98	49
99	41
100	43
101	41
102	37
103	26
104	33
105	37
106	38
107	34
108	34
109	26
110	41
111	32
112	32
113	34
114	52
115	34
116	39
117	42
118	45
119	51
120	38
121	48
122	37
123	30
124	36
125	34
126	32
127	33
128	39
129	42
130	47
131	32
132	36
133	30
134	37
135	46
136	39
137	36
138	32
139	25
140	36
141	37
142	40
143	42
144	38
145	31
146	36
147	35
148	31
149	29
150	41
151	37
152	54
153	34
154	28
155	31
156	33
157	25
158	31
159	41
160	36
161	36
162	36
163	43
164	44
165	39
166	44
167	40
168	40
169	40
170	34
171	37
172	37
173	40
174	45
175	38
176	31
177	38
178	34
179	32
180	28
181	48
182	36
183	39
184	34
185	39
186	29
187	38
188	39
189	48
190	43
191	39
192	23
193	30
194	38
195	37
196	31
197	38
198	38
199	35
200	38
201	33
202	36
203	42
204	31
205	41
206	37
207	43
208	32
209	40
210	36
211	32
212	33
213	34
214	43
215	29
216	35
217	36
218	39
219	50
220	43
221	38
222	34
223	34
224	30
225	31
226	35
227	33
228	42
229	37
230	40
231	31
232	45
233	48
234	42
235	29
236	41
237	38
238	31
239	32
240	36
241	39
242	39
243	48
244	34
245	41
246	44
247	35
248	42
249	40
250	32
251	44
252	32
253	46
254	41
255	41
256	35
257	43
258	45
259	48
260	44
261	29
262	36
263	53
264	48
265	35
266	36
267	48
268	50
269	35
270	34
271	33
272	44
273	36
274	45
275	44
276	34
277	28
278	43
279	39
280	34
281	28
282	37
283	48
284	34
285	38
286	35
287	45
288	36
289	47
290	41
291	41
292	32
293	45
294	41
295	39
296	31
297	38
298	42
299	43
300	43
301	39
302	36
303	38
304	33
305	42
306	37
307	42
308	52
309	40
310	50
311	41
312	44
313	37
314	35
315	47
316	58
317	43
318	38
319	42
320	48
321	55
322	42
323	39
324	39
325	56
326	40
327	44
328	40
329	35
330	40
331	35
332	44
333	44
334	49
335	29
336	43
337	38
338	43
339	37
340	33
341	42
342	23
343	47
344	44
345	31
346	42
347	32
348	34
349	40
350	50
351	48
352	42
353	36
354	41
355	42
356	36
357	32
358	33
359	51
360	46
361	42
362	43
363	39
364	42
365	32
366	47
367	40
368	48
369	30
370	43
371	49
372	41
373	29
374	37
375	46
376	42
377	28
378	39
379	34
380	40
381	43
382	57
383	45
384	49
385	43
386	53
387	58
388	35
389	36
390	34
391	50
392	44
393	41
394	39
395	56
396	50
397	33
398	31
399	34
400	44
401	42
402	42
403	35
404	35
405	45
406	46
407	42
408	34
409	42
410	38
411	42
412	47
413	37
414	33
415	36
416	39
417	52
418	45
419	47
420	36
421	37
422	38
423	38
424	42
425	42
426	30
427	34
428	40
429	41
430	41
431	38
432	32
433	48
434	40
435	44
436	44
437	45
438	52
439	34
440	37
441	36
442	44
443	39
444	44
445	52
446	43
447	59
448	41
449	53
450	40
451	49
452	41
453	46
454	38
455	45
456	33
457	40
458	34
459	39
460	35
461	33
462	48
463	48
464	45
465	47
466	41
467	45
468	30
469	38
470	41
471	37
472	48
473	54
474	50
475	28
476	49
477	37
478	45
479	34
480	45
481	56
482	51
483	45
484	50
485	51
486	41
487	39
488	39
489	54
490	41
491	41
492	53
493	48
494	49
495	47
496	49
497	37
498	63
499	38
500	55
501	32
502	56
503	62
504	42
505	34
506	36
507	58
508	41
509	43
510	64
511	43
512	62
513	60
514	57
515	49
516	48
517	43
518	40
519	37
520	49
521	48
522	48
523	47
524	58
525	47
526	37
527	31
528	52
529	41
530	52
531	58
532	56
533	53
